transaction_id,transaction_date,value_date,amount,currency,description,reference,account_id,transaction_type,normalized_reference,normalized_amount,normalized_transaction_date,normalized_description
TXN0381,2026-02-26,2026-02-26,105148.2,INR,NEFT CR-GW-450518-Stripe SETTLEMENT-CUST0175,CMS/GW-450518/STRIPE/CUST0175,BANK002,CREDIT,GW-450518,105148.2,2026-02-26,NEFT CR-GW-450518-STRIPE SETTLEMENT-CUST0175
TXN0382,2026-07-07,2026-07-08,6971.68,INR,NEFT CR-GW-988347-Stripe SETTLEMENT-CUST0493,CMS/GW-988347/STRIPE/CUST0493,BANK002,CREDIT,GW-988347,6971.68,2026-07-07,NEFT CR-GW-988347-STRIPE SETTLEMENT-CUST0493
TXN0383,2026-02-16,2026-02-16,7183.05,INR,NEFT CR-GW-714026-Cashfree SETTLEMENT-CUST0328,CMS/GW-714026/CASHFREE/CUST0328,BANK001,CREDIT,GW-714026,7183.05,2026-02-16,NEFT CR-GW-714026-CASHFREE SETTLEMENT-CUST0328
TXN0384,2026-06-10,2026-06-11,156092.11,INR,NEFT CR-GW-980878-Razorpay SETTLEMENT-CUST0375,CMS/GW-980878/RAZORPAY/CUST0375,BANK001,CREDIT,GW-980878,156092.11,2026-06-10,NEFT CR-GW-980878-RAZORPAY SETTLEMENT-CUST0375
TXN0385,2026-06-29,2026-06-29,67699.65,INR,NEFT CR-GW-353625-Cashfree SETTLEMENT-CUST0115,CMS/GW-353625/CASHFREE/CUST0115,BANK001,CREDIT,GW-353625,67699.65,2026-06-29,NEFT CR-GW-353625-CASHFREE SETTLEMENT-CUST0115
TXN0386,2026-01-29,2026-01-30,1688.98,INR,NEFT CR-GW-467975-PayU SETTLEMENT-CUST0123,CMS/GW-467975/PAYU/CUST0123,BANK003,CREDIT,GW-467975,1688.98,2026-01-29,NEFT CR-GW-467975-PAYU SETTLEMENT-CUST0123
TXN0387,2026-05-04,2026-05-04,3399.06,INR,NEFT CR-GW-766613-Razorpay SETTLEMENT-CUST0435,CMS/GW-766613/RAZORPAY/CUST0435,BANK002,CREDIT,GW-766613,3399.06,2026-05-04,NEFT CR-GW-766613-RAZORPAY SETTLEMENT-CUST0435
TXN0388,2026-06-17,2026-06-17,54692.14,INR,NEFT CR-GW-543422-Cashfree SETTLEMENT-CUST0403,CMS/GW-543422/CASHFREE/CUST0403,BANK001,CREDIT,GW-543422,54692.14,2026-06-17,NEFT CR-GW-543422-CASHFREE SETTLEMENT-CUST0403
TXN0389,2026-02-26,2026-02-26,104212.33,INR,NEFT CR-GW-618268-PayU SETTLEMENT-CUST0051,CMS/GW-618268/PAYU/CUST0051,BANK002,CREDIT,GW-618268,104212.33,2026-02-26,NEFT CR-GW-618268-PAYU SETTLEMENT-CUST0051
TXN0390,2026-07-02,2026-07-02,74971.18,INR,NEFT CR-GW-791160-Stripe SETTLEMENT-CUST0266,CMS/GW-791160/STRIPE/CUST0266,BANK001,CREDIT,GW-791160,74971.18,2026-07-02,NEFT CR-GW-791160-STRIPE SETTLEMENT-CUST0266
TXN0391,2026-01-27,2026-01-28,74391.65,INR,NEFT CR-GW-887917-Razorpay SETTLEMENT-CUST0284,CMS/GW-887917/RAZORPAY/CUST0284,BANK002,CREDIT,GW-887917,74391.65,2026-01-27,NEFT CR-GW-887917-RAZORPAY SETTLEMENT-CUST0284
TXN0392,2026-04-06,2026-04-06,15955.75,INR,NEFT CR-GW-498795-Razorpay SETTLEMENT-CUST0341,CMS/GW-498795/RAZORPAY/CUST0341,BANK003,CREDIT,GW-498795,15955.75,2026-04-06,NEFT CR-GW-498795-RAZORPAY SETTLEMENT-CUST0341
TXN0393,2026-05-18,2026-05-19,6584.57,INR,NEFT CR-GW-711616-PayU SETTLEMENT-CUST0282,CMS/GW-711616/PAYU/CUST0282,BANK002,CREDIT,GW-711616,6584.57,2026-05-18,NEFT CR-GW-711616-PAYU SETTLEMENT-CUST0282
TXN0394,2026-03-07,2026-03-07,2708.86,INR,NEFT CR-GW-233636-Razorpay SETTLEMENT-CUST0378,CMS/GW-233636/RAZORPAY/CUST0378,BANK001,CREDIT,GW-233636,2708.86,2026-03-07,NEFT CR-GW-233636-RAZORPAY SETTLEMENT-CUST0378
TXN0395,2026-02-24,2026-02-25,9152.57,INR,NEFT CR-GW-386422-Cashfree SETTLEMENT-CUST0371,CMS/GW-386422/CASHFREE/CUST0371,BANK003,CREDIT,GW-386422,9152.57,2026-02-24,NEFT CR-GW-386422-CASHFREE SETTLEMENT-CUST0371
TXN0396,2026-06-07,2026-06-08,42334.68,INR,NEFT CR-GW-536522-Cashfree SETTLEMENT-CUST0328,CMS/GW-536522/CASHFREE/CUST0328,BANK003,CREDIT,GW-536522,42334.68,2026-06-07,NEFT CR-GW-536522-CASHFREE SETTLEMENT-CUST0328
TXN0397,2026-04-11,2026-04-11,64079.94,INR,NEFT CR-GW-317159-Cashfree SETTLEMENT-CUST0048,CMS/GW-317159/CASHFREE/CUST0048,BANK003,CREDIT,GW-317159,64079.94,2026-04-11,NEFT CR-GW-317159-CASHFREE SETTLEMENT-CUST0048
TXN0398,2026-03-14,2026-03-14,3602.53,INR,NEFT CR-GW-118855-PayU SETTLEMENT-CUST0208,CMS/GW-118855/PAYU/CUST0208,BANK001,CREDIT,GW-118855,3602.53,2026-03-14,NEFT CR-GW-118855-PAYU SETTLEMENT-CUST0208
TXN0399,2026-06-04,2026-06-04,41110.22,INR,NEFT CR-GW-297863-Cashfree SETTLEMENT-CUST0022,CMS/GW-297863/CASHFREE/CUST0022,BANK003,CREDIT,GW-297863,41110.22,2026-06-04,NEFT CR-GW-297863-CASHFREE SETTLEMENT-CUST0022
TXN0400,2026-06-29,2026-06-30,182256.25,INR,NEFT CR-GW-432236-Cashfree SETTLEMENT-CUST0459,CMS/GW-432236/CASHFREE/CUST0459,BANK001,CREDIT,GW-432236,182256.25,2026-06-29,NEFT CR-GW-432236-CASHFREE SETTLEMENT-CUST0459
TXN0401,2026-05-31,2026-05-31,180857.34,INR,NEFT CR-GW-533054-Stripe SETTLEMENT-CUST0425,CMS/GW-533054/STRIPE/CUST0425,BANK002,CREDIT,GW-533054,180857.34,2026-05-31,NEFT CR-GW-533054-STRIPE SETTLEMENT-CUST0425
TXN0402,2026-03-07,2026-03-07,66644.44,INR,NEFT CR-GW-931346-Stripe SETTLEMENT-CUST0187,CMS/GW-931346/STRIPE/CUST0187,BANK002,CREDIT,GW-931346,66644.44,2026-03-07,NEFT CR-GW-931346-STRIPE SETTLEMENT-CUST0187
TXN0403,2026-03-21,2026-03-21,119814.69,INR,NEFT CR-GW-516884-Stripe SETTLEMENT-CUST0448,CMS/GW-516884/STRIPE/CUST0448,BANK003,CREDIT,GW-516884,119814.69,2026-03-21,NEFT CR-GW-516884-STRIPE SETTLEMENT-CUST0448
TXN0404,2026-05-25,2026-05-25,46730.9,INR,NEFT CR-GW-934213-Stripe SETTLEMENT-CUST0061,CMS/GW-934213/STRIPE/CUST0061,BANK003,CREDIT,GW-934213,46730.9,2026-05-25,NEFT CR-GW-934213-STRIPE SETTLEMENT-CUST0061
TXN0405,2026-03-23,2026-03-23,23098.14,INR,NEFT CR-GW-641365-Razorpay SETTLEMENT-CUST0019,CMS/GW-641365/RAZORPAY/CUST0019,BANK001,CREDIT,GW-641365,23098.14,2026-03-23,NEFT CR-GW-641365-RAZORPAY SETTLEMENT-CUST0019
TXN0406,2026-06-06,2026-06-06,87008.44,INR,NEFT CR-GW-581071-PayU SETTLEMENT-CUST0185,CMS/GW-581071/PAYU/CUST0185,BANK001,CREDIT,GW-581071,87008.44,2026-06-06,NEFT CR-GW-581071-PAYU SETTLEMENT-CUST0185
TXN0407,2026-02-05,2026-02-05,2058.94,INR,NEFT CR-GW-890193-Cashfree SETTLEMENT-CUST0093,CMS/GW-890193/CASHFREE/CUST0093,BANK002,CREDIT,GW-890193,2058.94,2026-02-05,NEFT CR-GW-890193-CASHFREE SETTLEMENT-CUST0093
TXN0408,2026-02-13,2026-02-13,3050.81,INR,NEFT CR-GW-649293-Cashfree SETTLEMENT-CUST0495,CMS/GW-649293/CASHFREE/CUST0495,BANK001,CREDIT,GW-649293,3050.81,2026-02-13,NEFT CR-GW-649293-CASHFREE SETTLEMENT-CUST0495
TXN0409,2026-02-08,2026-02-08,52723.37,INR,NEFT CR-GW-244995-PayU SETTLEMENT-CUST0398,CMS/GW-244995/PAYU/CUST0398,BANK001,CREDIT,GW-244995,52723.37,2026-02-08,NEFT CR-GW-244995-PAYU SETTLEMENT-CUST0398
TXN0410,2026-02-17,2026-02-18,17208.7,INR,NEFT CR-GW-170128-Cashfree SETTLEMENT-CUST0230,CMS/GW-170128/CASHFREE/CUST0230,BANK002,CREDIT,GW-170128,17208.7,2026-02-17,NEFT CR-GW-170128-CASHFREE SETTLEMENT-CUST0230
TXN0411,2026-03-14,2026-03-14,43749.76,INR,NEFT CR-GW-286339-Cashfree SETTLEMENT-CUST0179,CMS/GW-286339/CASHFREE/CUST0179,BANK003,CREDIT,GW-286339,43749.76,2026-03-14,NEFT CR-GW-286339-CASHFREE SETTLEMENT-CUST0179
TXN0412,2026-02-16,2026-02-17,3477.75,INR,NEFT CR-GW-848654-PayU SETTLEMENT-CUST0168,CMS/GW-848654/PAYU/CUST0168,BANK002,CREDIT,GW-848654,3477.75,2026-02-16,NEFT CR-GW-848654-PAYU SETTLEMENT-CUST0168
TXN0413,2026-02-22,2026-02-22,4834.33,INR,NEFT CR-GW-172888-Razorpay SETTLEMENT-CUST0005,CMS/GW-172888/RAZORPAY/CUST0005,BANK002,CREDIT,GW-172888,4834.33,2026-02-22,NEFT CR-GW-172888-RAZORPAY SETTLEMENT-CUST0005
TXN0414,2026-02-16,2026-02-17,125864.49,INR,NEFT CR-GW-751473-PayU SETTLEMENT-CUST0248,CMS/GW-751473/PAYU/CUST0248,BANK001,CREDIT,GW-751473,125864.49,2026-02-16,NEFT CR-GW-751473-PAYU SETTLEMENT-CUST0248
TXN0415,2026-01-18,2026-01-19,19979.36,INR,NEFT CR-GW-982782-Cashfree SETTLEMENT-CUST0245,CMS/GW-982782/CASHFREE/CUST0245,BANK001,CREDIT,GW-982782,19979.36,2026-01-18,NEFT CR-GW-982782-CASHFREE SETTLEMENT-CUST0245
TXN0416,2026-02-18,2026-02-18,57622.43,INR,NEFT CR-GW-770323-PayU SETTLEMENT-CUST0277,CMS/GW-770323/PAYU/CUST0277,BANK001,CREDIT,GW-770323,57622.43,2026-02-18,NEFT CR-GW-770323-PAYU SETTLEMENT-CUST0277
TXN0417,2026-03-31,2026-03-31,3467.2,INR,NEFT CR-GW-987587-PayU SETTLEMENT-CUST0316,CMS/GW-987587/PAYU/CUST0316,BANK002,CREDIT,GW-987587,3467.2,2026-03-31,NEFT CR-GW-987587-PAYU SETTLEMENT-CUST0316
TXN0418,2026-01-07,2026-01-07,7216.73,INR,NEFT CR-GW-408123-Cashfree SETTLEMENT-CUST0308,CMS/GW-408123/CASHFREE/CUST0308,BANK002,CREDIT,GW-408123,7216.73,2026-01-07,NEFT CR-GW-408123-CASHFREE SETTLEMENT-CUST0308
TXN0419,2026-02-09,2026-02-10,13552.57,INR,NEFT CR-GW-570769-PayU SETTLEMENT-CUST0056,CMS/GW-570769/PAYU/CUST0056,BANK002,CREDIT,GW-570769,13552.57,2026-02-09,NEFT CR-GW-570769-PAYU SETTLEMENT-CUST0056
TXN0420,2026-05-27,2026-05-27,6957.41,INR,NEFT CR-GW-287284-Cashfree SETTLEMENT-CUST0447,CMS/GW-287284/CASHFREE/CUST0447,BANK001,CREDIT,GW-287284,6957.41,2026-05-27,NEFT CR-GW-287284-CASHFREE SETTLEMENT-CUST0447
TXN0421,2026-02-18,2026-02-18,6444.26,INR,NEFT CR-GW-489645-Razorpay SETTLEMENT-CUST0493,CMS/GW-489645/RAZORPAY/CUST0493,BANK002,CREDIT,GW-489645,6444.26,2026-02-18,NEFT CR-GW-489645-RAZORPAY SETTLEMENT-CUST0493
TXN0422,2026-01-18,2026-01-19,17634.39,INR,NEFT CR-GW-820247-Cashfree SETTLEMENT-CUST0182,CMS/GW-820247/CASHFREE/CUST0182,BANK001,CREDIT,GW-820247,17634.39,2026-01-18,NEFT CR-GW-820247-CASHFREE SETTLEMENT-CUST0182
TXN0423,2026-06-16,2026-06-17,3094.97,INR,NEFT CR-GW-378169-Razorpay SETTLEMENT-CUST0458,CMS/GW-378169/RAZORPAY/CUST0458,BANK002,CREDIT,GW-378169,3094.97,2026-06-16,NEFT CR-GW-378169-RAZORPAY SETTLEMENT-CUST0458
TXN0424,2026-06-05,2026-06-05,864.94,INR,NEFT CR-GW-659431-PayU SETTLEMENT-CUST0344,CMS/GW-659431/PAYU/CUST0344,BANK002,CREDIT,GW-659431,864.94,2026-06-05,NEFT CR-GW-659431-PAYU SETTLEMENT-CUST0344
TXN0425,2026-06-16,2026-06-17,114215.14,INR,NEFT CR-GW-326813-PayU SETTLEMENT-CUST0130,CMS/GW-326813/PAYU/CUST0130,BANK001,CREDIT,GW-326813,114215.14,2026-06-16,NEFT CR-GW-326813-PAYU SETTLEMENT-CUST0130
TXN0426,2026-02-11,2026-02-11,20156.36,INR,NEFT CR-GW-408604-Stripe SETTLEMENT-CUST0009,CMS/GW-408604/STRIPE/CUST0009,BANK003,CREDIT,GW-408604,20156.36,2026-02-11,NEFT CR-GW-408604-STRIPE SETTLEMENT-CUST0009
TXN0427,2026-05-10,2026-05-11,4966.44,INR,NEFT CR-GW-152148-Razorpay SETTLEMENT-CUST0338,CMS/GW-152148/RAZORPAY/CUST0338,BANK001,CREDIT,GW-152148,4966.44,2026-05-10,NEFT CR-GW-152148-RAZORPAY SETTLEMENT-CUST0338
TXN0428,2026-03-11,2026-03-11,2718.19,INR,NEFT CR-GW-248228-Cashfree SETTLEMENT-CUST0481,CMS/GW-248228/CASHFREE/CUST0481,BANK002,CREDIT,GW-248228,2718.19,2026-03-11,NEFT CR-GW-248228-CASHFREE SETTLEMENT-CUST0481
TXN0429,2026-02-14,2026-02-14,82232.94,INR,NEFT CR-GW-514339-Cashfree SETTLEMENT-CUST0011,CMS/GW-514339/CASHFREE/CUST0011,BANK002,CREDIT,GW-514339,82232.94,2026-02-14,NEFT CR-GW-514339-CASHFREE SETTLEMENT-CUST0011
TXN0430,2026-03-22,2026-03-22,141927.43,INR,NEFT CR-GW-689457-Cashfree SETTLEMENT-CUST0370,CMS/GW-689457/CASHFREE/CUST0370,BANK001,CREDIT,GW-689457,141927.43,2026-03-22,NEFT CR-GW-689457-CASHFREE SETTLEMENT-CUST0370
TXN0431,2026-01-18,2026-01-18,81701.35,INR,NEFT CR-GW-436807-Stripe SETTLEMENT-CUST0475,CMS/GW-436807/STRIPE/CUST0475,BANK001,CREDIT,GW-436807,81701.35,2026-01-18,NEFT CR-GW-436807-STRIPE SETTLEMENT-CUST0475
TXN0432,2026-02-18,2026-02-19,53552.09,INR,NEFT CR-GW-809270-Cashfree SETTLEMENT-CUST0140,CMS/GW-809270/CASHFREE/CUST0140,BANK002,CREDIT,GW-809270,53552.09,2026-02-18,NEFT CR-GW-809270-CASHFREE SETTLEMENT-CUST0140
TXN0433,2026-02-08,2026-02-09,1777.5,INR,NEFT CR-GW-298945-Razorpay SETTLEMENT-CUST0309,CMS/GW-298945/RAZORPAY/CUST0309,BANK003,CREDIT,GW-298945,1777.5,2026-02-08,NEFT CR-GW-298945-RAZORPAY SETTLEMENT-CUST0309
TXN0434,2026-04-23,2026-04-24,3711.22,INR,NEFT CR-GW-499749-Razorpay SETTLEMENT-CUST0019,CMS/GW-499749/RAZORPAY/CUST0019,BANK003,CREDIT,GW-499749,3711.22,2026-04-23,NEFT CR-GW-499749-RAZORPAY SETTLEMENT-CUST0019
TXN0435,2026-01-24,2026-01-24,159820.15,INR,NEFT CR-GW-803479-Razorpay SETTLEMENT-CUST0064,CMS/GW-803479/RAZORPAY/CUST0064,BANK001,CREDIT,GW-803479,159820.15,2026-01-24,NEFT CR-GW-803479-RAZORPAY SETTLEMENT-CUST0064
TXN0436,2026-06-08,2026-06-08,108637.06,INR,NEFT CR-GW-567792-Stripe SETTLEMENT-CUST0194,CMS/GW-567792/STRIPE/CUST0194,BANK002,CREDIT,GW-567792,108637.06,2026-06-08,NEFT CR-GW-567792-STRIPE SETTLEMENT-CUST0194
TXN0437,2026-03-17,2026-03-18,18140.27,INR,NEFT CR-GW-727873-Cashfree SETTLEMENT-CUST0436,CMS/GW-727873/CASHFREE/CUST0436,BANK003,CREDIT,GW-727873,18140.27,2026-03-17,NEFT CR-GW-727873-CASHFREE SETTLEMENT-CUST0436
TXN0438,2026-06-24,2026-06-25,29968.76,INR,NEFT CR-GW-270138-Razorpay SETTLEMENT-CUST0442,CMS/GW-270138/RAZORPAY/CUST0442,BANK003,CREDIT,GW-270138,29968.76,2026-06-24,NEFT CR-GW-270138-RAZORPAY SETTLEMENT-CUST0442
TXN0439,2026-06-23,2026-06-23,9442.28,INR,NEFT CR-GW-631215-Cashfree SETTLEMENT-CUST0426,CMS/GW-631215/CASHFREE/CUST0426,BANK003,CREDIT,GW-631215,9442.28,2026-06-23,NEFT CR-GW-631215-CASHFREE SETTLEMENT-CUST0426
TXN0440,2026-01-31,2026-02-01,148860.81,INR,NEFT CR-GW-921864-Razorpay SETTLEMENT-CUST0288,CMS/GW-921864/RAZORPAY/CUST0288,BANK003,CREDIT,GW-921864,148860.81,2026-01-31,NEFT CR-GW-921864-RAZORPAY SETTLEMENT-CUST0288
TXN0441,2026-02-08,2026-02-09,7248.76,INR,NEFT CR-GW-189525-Razorpay SETTLEMENT-CUST0371,CMS/GW-189525/RAZORPAY/CUST0371,BANK002,CREDIT,GW-189525,7248.76,2026-02-08,NEFT CR-GW-189525-RAZORPAY SETTLEMENT-CUST0371
TXN0442,2026-05-13,2026-05-13,190318.94,INR,NEFT CR-GW-978785-Stripe SETTLEMENT-CUST0418,CMS/GW-978785/STRIPE/CUST0418,BANK002,CREDIT,GW-978785,190318.94,2026-05-13,NEFT CR-GW-978785-STRIPE SETTLEMENT-CUST0418
TXN0443,2026-04-18,2026-04-18,61230.65,INR,NEFT CR-GW-224973-Stripe SETTLEMENT-CUST0197,CMS/GW-224973/STRIPE/CUST0197,BANK001,CREDIT,GW-224973,61230.65,2026-04-18,NEFT CR-GW-224973-STRIPE SETTLEMENT-CUST0197
TXN0444,2026-06-04,2026-06-05,21943.33,INR,NEFT CR-GW-389577-Razorpay SETTLEMENT-CUST0163,CMS/GW-389577/RAZORPAY/CUST0163,BANK003,CREDIT,GW-389577,21943.33,2026-06-04,NEFT CR-GW-389577-RAZORPAY SETTLEMENT-CUST0163
TXN0445,2026-02-24,2026-02-24,2952.37,INR,NEFT CR-GW-359454-Stripe SETTLEMENT-CUST0491,CMS/GW-359454/STRIPE/CUST0491,BANK003,CREDIT,GW-359454,2952.37,2026-02-24,NEFT CR-GW-359454-STRIPE SETTLEMENT-CUST0491
TXN0446,2026-04-02,2026-04-02,143699.79,INR,NEFT CR-GW-931374-Razorpay SETTLEMENT-CUST0445,CMS/GW-931374/RAZORPAY/CUST0445,BANK003,CREDIT,GW-931374,143699.79,2026-04-02,NEFT CR-GW-931374-RAZORPAY SETTLEMENT-CUST0445
TXN0447,2026-05-30,2026-05-31,10993.7,INR,NEFT CR-GW-623736-PayU SETTLEMENT-CUST0017,CMS/GW-623736/PAYU/CUST0017,BANK002,CREDIT,GW-623736,10993.7,2026-05-30,NEFT CR-GW-623736-PAYU SETTLEMENT-CUST0017
TXN0448,2026-02-08,2026-02-08,123024.7,INR,NEFT CR-GW-622189-Stripe SETTLEMENT-CUST0329,CMS/GW-622189/STRIPE/CUST0329,BANK003,CREDIT,GW-622189,123024.7,2026-02-08,NEFT CR-GW-622189-STRIPE SETTLEMENT-CUST0329
TXN0449,2026-02-05,2026-02-06,196882.81,INR,NEFT CR-GW-112220-Cashfree SETTLEMENT-CUST0421,CMS/GW-112220/CASHFREE/CUST0421,BANK003,CREDIT,GW-112220,196882.81,2026-02-05,NEFT CR-GW-112220-CASHFREE SETTLEMENT-CUST0421
TXN0450,2026-01-26,2026-01-26,159043.96,INR,NEFT CR-GW-971270-Stripe SETTLEMENT-CUST0108,CMS/GW-971270/STRIPE/CUST0108,BANK003,CREDIT,GW-971270,159043.96,2026-01-26,NEFT CR-GW-971270-STRIPE SETTLEMENT-CUST0108
TXN0451,2026-03-12,2026-03-12,88034.04,INR,NEFT CR-GW-444489-PayU SETTLEMENT-CUST0446,CMS/GW-444489/PAYU/CUST0446,BANK002,CREDIT,GW-444489,88034.04,2026-03-12,NEFT CR-GW-444489-PAYU SETTLEMENT-CUST0446
TXN0452,2026-04-24,2026-04-24,26880.78,INR,NEFT CR-GW-572524-Stripe SETTLEMENT-CUST0145,CMS/GW-572524/STRIPE/CUST0145,BANK003,CREDIT,GW-572524,26880.78,2026-04-24,NEFT CR-GW-572524-STRIPE SETTLEMENT-CUST0145
TXN0453,2026-02-25,2026-02-26,29018.7,INR,NEFT CR-GW-755268-PayU SETTLEMENT-CUST0125,CMS/GW-755268/PAYU/CUST0125,BANK003,CREDIT,GW-755268,29018.7,2026-02-25,NEFT CR-GW-755268-PAYU SETTLEMENT-CUST0125
TXN0454,2026-01-19,2026-01-19,50113.92,INR,NEFT CR-GW-655618-Cashfree SETTLEMENT-CUST0012,CMS/GW-655618/CASHFREE/CUST0012,BANK001,CREDIT,GW-655618,50113.92,2026-01-19,NEFT CR-GW-655618-CASHFREE SETTLEMENT-CUST0012
TXN0455,2026-02-15,2026-02-16,72296.93,INR,NEFT CR-GW-230313-Cashfree SETTLEMENT-CUST0425,CMS/GW-230313/CASHFREE/CUST0425,BANK002,CREDIT,GW-230313,72296.93,2026-02-15,NEFT CR-GW-230313-CASHFREE SETTLEMENT-CUST0425
TXN0456,2026-01-28,2026-01-29,59872.73,INR,NEFT CR-GW-796415-Cashfree SETTLEMENT-CUST0340,CMS/GW-796415/CASHFREE/CUST0340,BANK003,CREDIT,GW-796415,59872.73,2026-01-28,NEFT CR-GW-796415-CASHFREE SETTLEMENT-CUST0340
TXN0457,2026-05-04,2026-05-04,3623.7,INR,NEFT CR-GW-273912-Stripe SETTLEMENT-CUST0163,CMS/GW-273912/STRIPE/CUST0163,BANK001,CREDIT,GW-273912,3623.7,2026-05-04,NEFT CR-GW-273912-STRIPE SETTLEMENT-CUST0163
TXN0458,2026-04-09,2026-04-10,54190.88,INR,NEFT CR-GW-139786-PayU SETTLEMENT-CUST0437,CMS/GW-139786/PAYU/CUST0437,BANK002,CREDIT,GW-139786,54190.88,2026-04-09,NEFT CR-GW-139786-PAYU SETTLEMENT-CUST0437
TXN0459,2026-05-12,2026-05-12,129220.59,INR,NEFT CR-GW-640981-Stripe SETTLEMENT-CUST0131,CMS/GW-640981/STRIPE/CUST0131,BANK002,CREDIT,GW-640981,129220.59,2026-05-12,NEFT CR-GW-640981-STRIPE SETTLEMENT-CUST0131
TXN0460,2026-06-28,2026-06-28,37711.97,INR,NEFT CR-GW-218640-Cashfree SETTLEMENT-CUST0040,CMS/GW-218640/CASHFREE/CUST0040,BANK001,CREDIT,GW-218640,37711.97,2026-06-28,NEFT CR-GW-218640-CASHFREE SETTLEMENT-CUST0040
TXN0461,2026-02-10,2026-02-11,5181.9,INR,NEFT CR-GW-598829-Razorpay SETTLEMENT-CUST0144,CMS/GW-598829/RAZORPAY/CUST0144,BANK002,CREDIT,GW-598829,5181.9,2026-02-10,NEFT CR-GW-598829-RAZORPAY SETTLEMENT-CUST0144
TXN0462,2026-08-13,2026-08-13,2394.0,INR,NEFT CR-GW-905015-Razorpay SETTLEMENT-CUST0054,CMS/GW-905015/RAZORPAY/CUST0054,BANK001,CREDIT,GW-905015,2394.0,2026-08-13,NEFT CR-GW-905015-RAZORPAY SETTLEMENT-CUST0054
TXN0463,2026-03-01,2026-03-02,45717.34,INR,NEFT CR-GW-213554-Cashfree SETTLEMENT-CUST0152,CMS/GW-213554/CASHFREE/CUST0152,BANK003,CREDIT,GW-213554,45717.34,2026-03-01,NEFT CR-GW-213554-CASHFREE SETTLEMENT-CUST0152
TXN0464,2026-05-31,2026-06-01,1644.39,INR,NEFT CR-GW-913572-Stripe SETTLEMENT-CUST0358,CMS/GW-913572/STRIPE/CUST0358,BANK002,CREDIT,GW-913572,1644.39,2026-05-31,NEFT CR-GW-913572-STRIPE SETTLEMENT-CUST0358
TXN0465,2026-02-07,2026-02-07,105198.62,INR,NEFT CR-GW-207138-PayU SETTLEMENT-CUST0017,CMS/GW-207138/PAYU/CUST0017,BANK003,CREDIT,GW-207138,105198.62,2026-02-07,NEFT CR-GW-207138-PAYU SETTLEMENT-CUST0017
TXN0466,2026-05-08,2026-05-09,10358.1,INR,NEFT CR-GW-233864-Cashfree SETTLEMENT-CUST0251,CMS/GW-233864/CASHFREE/CUST0251,BANK001,CREDIT,GW-233864,10358.1,2026-05-08,NEFT CR-GW-233864-CASHFREE SETTLEMENT-CUST0251
TXN0467,2026-04-05,2026-04-06,41566.52,INR,NEFT CR-GW-529094-Stripe SETTLEMENT-CUST0395,CMS/GW-529094/STRIPE/CUST0395,BANK001,CREDIT,GW-529094,41566.52,2026-04-05,NEFT CR-GW-529094-STRIPE SETTLEMENT-CUST0395
TXN0468,2026-06-20,2026-06-20,19841.83,INR,NEFT CR-GW-201916-Razorpay SETTLEMENT-CUST0357,CMS/GW-201916/RAZORPAY/CUST0357,BANK003,CREDIT,GW-201916,19841.83,2026-06-20,NEFT CR-GW-201916-RAZORPAY SETTLEMENT-CUST0357
TXN0469,2026-04-26,2026-04-27,195177.09,INR,NEFT CR-GW-947668-Razorpay SETTLEMENT-CUST0426,CMS/GW-947668/RAZORPAY/CUST0426,BANK002,CREDIT,GW-947668,195177.09,2026-04-26,NEFT CR-GW-947668-RAZORPAY SETTLEMENT-CUST0426
TXN0470,2026-04-15,2026-04-15,3049.58,INR,NEFT CR-GW-669441-Stripe SETTLEMENT-CUST0179,CMS/GW-669441/STRIPE/CUST0179,BANK003,CREDIT,GW-669441,3049.58,2026-04-15,NEFT CR-GW-669441-STRIPE SETTLEMENT-CUST0179
TXN0471,2026-06-20,2026-06-20,168530.95,INR,NEFT CR-GW-185845-PayU SETTLEMENT-CUST0144,CMS/GW-185845/PAYU/CUST0144,BANK003,CREDIT,GW-185845,168530.95,2026-06-20,NEFT CR-GW-185845-PAYU SETTLEMENT-CUST0144
TXN0472,2026-04-10,2026-04-11,67066.02,INR,NEFT CR-GW-535814-Cashfree SETTLEMENT-CUST0100,CMS/GW-535814/CASHFREE/CUST0100,BANK001,CREDIT,GW-535814,67066.02,2026-04-10,NEFT CR-GW-535814-CASHFREE SETTLEMENT-CUST0100
TXN0473,2026-05-05,2026-05-06,2661.61,INR,NEFT CR-GW-862663-PayU SETTLEMENT-CUST0228,CMS/GW-862663/PAYU/CUST0228,BANK001,CREDIT,GW-862663,2661.61,2026-05-05,NEFT CR-GW-862663-PAYU SETTLEMENT-CUST0228
TXN0474,2026-03-08,2026-03-08,2832.45,INR,NEFT CR-GW-986287-PayU SETTLEMENT-CUST0489,CMS/GW-986287/PAYU/CUST0489,BANK002,CREDIT,GW-986287,2832.45,2026-03-08,NEFT CR-GW-986287-PAYU SETTLEMENT-CUST0489
TXN0475,2026-07-09,2026-07-10,13146.41,INR,NEFT CR-GW-314881-Stripe SETTLEMENT-CUST0299,CMS/GW-314881/STRIPE/CUST0299,BANK002,CREDIT,GW-314881,13146.41,2026-07-09,NEFT CR-GW-314881-STRIPE SETTLEMENT-CUST0299
