transaction_id,payment_id,final_status,reason,amount_match,date_match,ledger_found,ledger_status,payment_status,date_difference,amount_difference,absolute_amount_difference,date_diff,exception_type,date_severity,risk_level,recommended_action,is_exception
TXN0475,PAY0475,DATE_MISMATCH,Bank transaction date differs from payment date by 10 days,True,False,True,POSTED,SUCCESS,10.0,0.0,0.0,10.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True
TXN0476,PAY0476,DATE_MISMATCH,Bank transaction date differs from payment date by 10 days,True,False,True,POSTED,SUCCESS,10.0,0.0,0.0,10.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True
TXN0477,PAY0477,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True
TXN0478,PAY0478,DATE_MISMATCH,Bank transaction date differs from payment date by 30 days,True,False,True,POSTED,SUCCESS,30.0,0.0,0.0,30.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True
TXN0479,PAY0479,DATE_MISMATCH,Bank transaction date differs from payment date by 10 days,True,False,True,POSTED,SUCCESS,10.0,0.0,0.0,10.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True
TXN0480,PAY0480,DATE_MISMATCH,Bank transaction date differs from payment date by 4 days,True,False,True,POSTED,SUCCESS,4.0,0.0,0.0,4.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True
TXN0481,PAY0174,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,,,False,,,,,,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True
TXN0482,PAY0482,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True
TXN0483,PAY0483,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True
TXN0484,PAY0484,DATE_MISMATCH,Bank transaction date differs from payment date by 10 days,True,False,True,POSTED,SUCCESS,10.0,0.0,0.0,10.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True
TXN0485,PAY0485,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True
TXN0486,PAY0486,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True
TXN0487,PAY0487,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True
TXN0488,PAY0488,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True
TXN0489,PAY0489,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,,False,,,,,,,AMOUNT_MISMATCH,NOT_APPLICABLE,HIGH,INVESTIGATE_AMOUNT_DIFFERENCE,True
TXN0490,PAY0490,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False
TXN0491,PAY0057,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,,,False,,,,,,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True
TXN0492,PAY0492,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False
TXN0493,PAY0493,PAYMENT_REFUNDED,Payment gateway status is REFUNDED,True,True,True,POSTED,REFUNDED,0.0,0.0,0.0,0.0,PAYMENT_REFUNDED,NOT_APPLICABLE,HIGH,REVIEW_REFUND,True
TXN0494,PAY0255,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,,,False,,,,,,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True
TXN0495,PAY0495,DATE_MISMATCH,Bank transaction date differs from payment date by 3 days,True,False,True,POSTED,SUCCESS,3.0,0.0,0.0,3.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True
TXN0496,PAY0496,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True
TXN0497,PAY0497,PAYMENT_FAILED,Payment gateway status is FAILED,True,True,True,POSTED,FAILED,0.0,0.0,0.0,0.0,PAYMENT_FAILED,NOT_APPLICABLE,HIGH,INVESTIGATE_FAILED_PAYMENT,True
TXN0498,PAY0498,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True
TXN0499,PAY0499,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False
TXN0500,PAY0500,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False
