transaction_id,payment_id,final_status,reason,amount_match,date_match,ledger_found,ledger_status,payment_status,date_difference,amount_difference,absolute_amount_difference,date_diff,exception_type,date_severity,risk_level,recommended_action,is_exception,bank_amount,payment_amount,normalized_reference,match_status,amount_difference_pct,same_transaction_payment_numeric_id,has_payment_id,transaction_payment_id_delta,has_normalized_reference,high_attention,ml_risk_probability,ml_prediction,ml_risk_level,ml_reason
TXN0303,PAY0303,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,18828.92,18828.92,GW-657714,MATCHED,0.0,True,1,0,YES,0,0.0275,0,LOW,No major deterministic risk factor detected
TXN0304,PAY0304,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,95623.01,95623.01,GW-975553,MATCHED,0.0,True,1,0,YES,0,0.0224,0,LOW,No major deterministic risk factor detected
TXN0305,PAY0305,DATE_MISMATCH,Bank transaction date differs from payment date by 61 days,True,False,True,POSTED,SUCCESS,61.0,0.0,0.0,61.0,DATE_MISMATCH,CRITICAL,CRITICAL,ESCALATE,True,75946.55,75946.55,GW-206571,MATCHED,0.0,True,1,0,YES,1,0.9988,1,CRITICAL,Date difference is 61 days
TXN0306,PAY0306,DATE_MISMATCH,Bank transaction date differs from payment date by 20 days,True,False,True,POSTED,SUCCESS,20.0,0.0,0.0,20.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,3512.43,3512.43,GW-234896,MATCHED,0.0,True,1,0,YES,1,0.9619,1,CRITICAL,Date difference is 20 days
TXN0307,PAY0307,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,51345.63,51345.63,GW-373440,MATCHED,0.0,True,1,0,YES,0,0.0282,0,LOW,No major deterministic risk factor detected
TXN0308,PAY0308,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,AMOUNT_MISMATCH,NOT_APPLICABLE,HIGH,INVESTIGATE_AMOUNT_DIFFERENCE,True,10597.51,10587.51,GW-978560,AMOUNT_MISMATCH,0.0,True,1,0,YES,1,0.9925,1,CRITICAL,Final status is AMOUNT_MISMATCH
TXN0309,PAY0309,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,3361.44,3361.44,GW-359449,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0310,PAY0310,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,4570.29,4570.29,GW-491533,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0311,PAY0323,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,79090.86,79090.86,GW-369406,DUPLICATE_PAYMENT,0.0,False,1,12,YES,1,0.9938,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0312,PAY0310,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,4570.29,4570.29,GW-491533,DUPLICATE_PAYMENT,0.0,False,1,2,YES,1,0.993,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0313,PAY0313,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,91204.73,91204.73,GW-250500,MATCHED,0.0,True,1,0,YES,0,0.0332,0,LOW,No major deterministic risk factor detected
TXN0314,PAY0314,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,61403.4,61403.4,GW-746657,MATCHED,0.0,True,1,0,YES,0,0.0218,0,LOW,No major deterministic risk factor detected
TXN0315,PAY0315,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,9384.65,9384.65,GW-307221,MATCHED,0.0,True,1,0,YES,0,0.021,0,LOW,No major deterministic risk factor detected
TXN0316,PAY0316,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,2505.09,2505.09,GW-716176,MATCHED,0.0,True,1,0,YES,0,0.0208,0,LOW,No major deterministic risk factor detected
TXN0317,PAY0317,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,2922.25,2922.25,GW-454831,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0318,PAY0318,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,86065.84,86065.84,GW-692136,MATCHED,0.0,True,1,0,YES,0,0.0331,0,LOW,No major deterministic risk factor detected
TXN0319,PAY0319,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,199489.06,199489.06,GW-933393,MATCHED,0.0,True,1,0,YES,0,0.0242,0,LOW,No major deterministic risk factor detected
TXN0320,PAY0320,DATE_MISMATCH,Bank transaction date differs from payment date by 12 days,True,False,True,POSTED,SUCCESS,12.0,0.0,0.0,12.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,108467.95,108467.95,GW-104159,MATCHED,0.0,True,1,0,YES,1,0.8999,1,CRITICAL,Date difference is 12 days
TXN0321,PAY0321,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,140726.92,140726.92,GW-348352,MATCHED,0.0,True,1,0,YES,0,0.0301,0,LOW,No major deterministic risk factor detected
TXN0322,PAY0322,DATE_MISMATCH,Bank transaction date differs from payment date by 4 days,True,False,True,POSTED,SUCCESS,4.0,0.0,0.0,4.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,176303.9,176303.9,GW-191681,MATCHED,0.0,True,1,0,YES,0,0.0586,0,LOW,No major deterministic risk factor detected
TXN0323,PAY0323,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,79090.86,79090.86,GW-369406,MATCHED,0.0,True,1,0,YES,0,0.0221,0,LOW,No major deterministic risk factor detected
TXN0324,PAY0324,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,3497.7,3497.7,GW-256127,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0325,PAY0325,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,4822.63,4822.63,GW-453985,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0326,PAY0326,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,AMOUNT_MISMATCH,NOT_APPLICABLE,HIGH,INVESTIGATE_AMOUNT_DIFFERENCE,True,871.48,889.27,GW-320165,AMOUNT_MISMATCH,0.0,True,1,0,YES,1,0.9925,1,CRITICAL,Final status is AMOUNT_MISMATCH
TXN0327,PAY0327,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,1871.84,1871.84,GW-820595,MATCHED,0.0,True,1,0,YES,0,0.0208,0,LOW,No major deterministic risk factor detected
TXN0328,PAY0328,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,125593.84,125593.84,GW-540812,MATCHED,0.0,True,1,0,YES,0,0.0298,0,LOW,No major deterministic risk factor detected
TXN0329,PAY0329,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,163172.97,163172.97,GW-426236,MATCHED,0.0,True,1,0,YES,0,0.0236,0,LOW,No major deterministic risk factor detected
TXN0330,PAY0330,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,154690.62,154690.62,GW-491805,MATCHED,0.0,True,1,0,YES,0,0.0234,0,LOW,No major deterministic risk factor detected
TXN0331,PAY0331,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,72935.41,72935.41,GW-995284,MATCHED,0.0,True,1,0,YES,0,0.022,0,LOW,No major deterministic risk factor detected
TXN0332,PAY0332,DATE_MISMATCH,Bank transaction date differs from payment date by 53 days,True,False,True,POSTED,SUCCESS,53.0,0.0,0.0,53.0,DATE_MISMATCH,CRITICAL,CRITICAL,ESCALATE,True,4994.74,4994.74,GW-362258,MATCHED,0.0,True,1,0,YES,1,0.9962,1,CRITICAL,Date difference is 53 days
TXN0333,PAY0333,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,3536.78,3536.78,GW-126000,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0334,PAY0334,DATE_MISMATCH,Bank transaction date differs from payment date by 3 days,True,False,True,POSTED,SUCCESS,3.0,0.0,0.0,3.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,2411.19,2411.19,GW-163644,MATCHED,0.0,True,1,0,YES,0,0.0452,0,LOW,No major deterministic risk factor detected
TXN0335,PAY0335,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,112630.02,112630.02,GW-277360,MATCHED,0.0,True,1,0,YES,0,0.0227,0,LOW,No major deterministic risk factor detected
TXN0336,PAY0453,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,29018.7,29018.7,GW-755268,DUPLICATE_PAYMENT,0.0,False,1,117,YES,1,0.9962,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0337,PAY0337,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,AMOUNT_MISMATCH,NOT_APPLICABLE,HIGH,INVESTIGATE_AMOUNT_DIFFERENCE,True,7121.7,14243.4,GW-982444,AMOUNT_MISMATCH,0.0,True,1,0,YES,1,0.9925,1,CRITICAL,Final status is AMOUNT_MISMATCH
TXN0338,PAY0338,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,3587.13,3587.13,GW-852843,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0339,PAY0339,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,2851.95,2851.95,GW-609142,MATCHED,0.0,True,1,0,YES,0,0.0272,0,LOW,No major deterministic risk factor detected
TXN0340,PAY0340,DATE_MISMATCH,Bank transaction date differs from payment date by 37 days,True,False,True,POSTED,SUCCESS,37.0,0.0,0.0,37.0,DATE_MISMATCH,CRITICAL,CRITICAL,ESCALATE,True,40391.78,40391.78,GW-612452,MATCHED,0.0,True,1,0,YES,1,0.9664,1,CRITICAL,Date difference is 37 days
TXN0341,PAY0341,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,69497.81,69497.81,GW-514560,MATCHED,0.0,True,1,0,YES,0,0.0286,0,LOW,No major deterministic risk factor detected
TXN0342,PAY0342,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,124401.11,124401.11,GW-984478,MATCHED,0.0,True,1,0,YES,0,0.0298,0,LOW,No major deterministic risk factor detected
TXN0343,PAY0343,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,AMOUNT_MISMATCH,NOT_APPLICABLE,HIGH,INVESTIGATE_AMOUNT_DIFFERENCE,True,85015.03,86750.03,GW-570352,AMOUNT_MISMATCH,0.0,True,1,0,YES,1,0.9929,1,CRITICAL,Final status is AMOUNT_MISMATCH
TXN0344,PAY0344,DATE_MISMATCH,Bank transaction date differs from payment date by 4 days,True,False,True,POSTED,SUCCESS,4.0,0.0,0.0,4.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,76470.17,76470.17,GW-288438,MATCHED,0.0,True,1,0,YES,0,0.0545,0,LOW,No major deterministic risk factor detected
TXN0345,PAY0345,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,176273.22,176273.22,GW-337943,MATCHED,0.0,True,1,0,YES,0,0.0238,0,LOW,No major deterministic risk factor detected
TXN0346,PAY0346,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,23098.14,23098.14,GW-641365,MATCHED,0.0,True,1,0,YES,0,0.0212,0,LOW,No major deterministic risk factor detected
TXN0347,PAY0347,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,171371.15,171371.15,GW-957545,MATCHED,0.0,True,1,0,YES,0,0.0237,0,LOW,No major deterministic risk factor detected
TXN0348,PAY0348,DATE_MISMATCH,Bank transaction date differs from payment date by 5 days,True,False,True,POSTED,SUCCESS,5.0,0.0,0.0,5.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,58914.36,58914.36,GW-650318,MATCHED,0.0,True,1,0,YES,0,0.0613,0,LOW,No major deterministic risk factor detected
TXN0349,PAY0274,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,54760.9,54760.9,GW-700145,DUPLICATE_PAYMENT,0.0,False,1,75,YES,1,0.9954,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0350,PAY0350,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,19074.74,19074.74,GW-988946,MATCHED,0.0,True,1,0,YES,0,0.0315,0,LOW,No major deterministic risk factor detected
TXN0351,PAY0351,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,70124.9,70124.9,GW-274477,MATCHED,0.0,True,1,0,YES,0,0.0327,0,LOW,No major deterministic risk factor detected
TXN0352,PAY0352,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,1115.07,1115.07,GW-699552,MATCHED,0.0,True,1,0,YES,0,0.0311,0,LOW,No major deterministic risk factor detected
TXN0353,PAY0353,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,61443.3,61443.3,GW-327582,MATCHED,0.0,True,1,0,YES,0,0.0284,0,LOW,No major deterministic risk factor detected
TXN0354,PAY0354,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,105372.26,105372.26,GW-661921,MATCHED,0.0,True,1,0,YES,0,0.0294,0,LOW,No major deterministic risk factor detected
TXN0355,PAY0355,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,14579.87,14579.87,GW-569040,MATCHED,0.0,True,1,0,YES,0,0.021,0,LOW,No major deterministic risk factor detected
TXN0356,PAY0356,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,120103.35,120103.35,GW-341794,MATCHED,0.0,True,1,0,YES,0,0.0228,0,LOW,No major deterministic risk factor detected
TXN0357,PAY0357,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,106877.3,106877.3,GW-947585,MATCHED,0.0,True,1,0,YES,0,0.0226,0,LOW,No major deterministic risk factor detected
TXN0358,PAY0358,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,11445.87,11445.87,GW-811789,MATCHED,0.0,True,1,0,YES,0,0.0313,0,LOW,No major deterministic risk factor detected
TXN0359,PAY0359,LEDGER_EXCEPTION,Ledger entry exists but posting status is PENDING,True,True,True,PENDING,SUCCESS,0.0,0.0,0.0,0.0,LEDGER_EXCEPTION,NOT_APPLICABLE,HIGH,INVESTIGATE_LEDGER,True,174890.36,174890.36,GW-787573,MATCHED,0.0,True,1,0,YES,1,0.9625,1,CRITICAL,Final status is LEDGER_EXCEPTION; Ledger status is PENDING
TXN0360,PAY0329,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,False,False,False,UNKNOWN,UNKNOWN,0.0,0.0,0.0,,DUPLICATE_PAYMENT,NOT_APPLICABLE,HIGH,MANUAL_REVIEW_DUPLICATE,True,163172.97,163172.97,GW-426236,DUPLICATE_PAYMENT,0.0,False,1,31,YES,1,0.9947,1,CRITICAL,Final status is DUPLICATE_PAYMENT
TXN0361,PAY0361,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,45524.93,45524.93,GW-673901,MATCHED,0.0,True,1,0,YES,0,0.0321,0,LOW,No major deterministic risk factor detected
TXN0362,PAY0362,DATE_MISMATCH,Bank transaction date differs from payment date by 4 days,True,False,True,POSTED,SUCCESS,4.0,0.0,0.0,4.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,4429.92,4429.92,GW-309139,MATCHED,0.0,True,1,0,YES,0,0.0517,0,LOW,No major deterministic risk factor detected
TXN0363,PAY0363,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,4321.17,4321.17,GW-928453,MATCHED,0.0,True,1,0,YES,0,0.0209,0,LOW,No major deterministic risk factor detected
TXN0364,PAY0364,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,123477.61,123477.61,GW-817784,MATCHED,0.0,True,1,0,YES,0,0.0229,0,LOW,No major deterministic risk factor detected
TXN0365,PAY0365,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,18880.38,18880.38,GW-278529,MATCHED,0.0,True,1,0,YES,0,0.0211,0,LOW,No major deterministic risk factor detected
TXN0366,PAY0366,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,8836.65,8836.65,GW-348981,MATCHED,0.0,True,1,0,YES,0,0.021,0,LOW,No major deterministic risk factor detected
TXN0367,PAY0367,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,37324.67,37324.67,GW-342244,MATCHED,0.0,True,1,0,YES,0,0.0214,0,LOW,No major deterministic risk factor detected
TXN0368,PAY0368,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,106043.51,106043.51,GW-531058,MATCHED,0.0,True,1,0,YES,0,0.0226,0,LOW,No major deterministic risk factor detected
TXN0369,PAY0369,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0,1.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,2411.31,2411.31,GW-903837,MATCHED,0.0,True,1,0,YES,0,0.0271,0,LOW,No major deterministic risk factor detected
TXN0370,PAY0370,DATE_MISMATCH,Bank transaction date differs from payment date by 22 days,True,False,True,POSTED,SUCCESS,22.0,0.0,0.0,22.0,DATE_MISMATCH,HIGH,HIGH,HIGH_PRIORITY_INVESTIGATION,True,77794.24,77794.24,GW-684780,MATCHED,0.0,True,1,0,YES,1,0.9725,1,CRITICAL,Date difference is 22 days
TXN0371,PAY0371,DATE_MISMATCH,Bank transaction date differs from payment date by 73 days,True,False,True,POSTED,SUCCESS,73.0,0.0,0.0,73.0,DATE_MISMATCH,CRITICAL,CRITICAL,ESCALATE,True,2035.99,2035.99,GW-897451,MATCHED,0.0,True,1,0,YES,1,0.9998,1,CRITICAL,Date difference is 73 days
TXN0372,PAY0372,DATE_MISMATCH,Bank transaction date differs from payment date by 6 days,True,False,True,POSTED,SUCCESS,6.0,0.0,0.0,6.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,65174.03,65174.03,GW-432056,MATCHED,0.0,True,1,0,YES,0,0.0702,0,LOW,No major deterministic risk factor detected
TXN0373,PAY0373,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0,2.0,SETTLEMENT_DELAY,LOW,LOW,VERIFY_SETTLEMENT_TIMING,True,31884.5,31884.5,GW-937533,MATCHED,0.0,True,1,0,YES,0,0.0318,0,LOW,No major deterministic risk factor detected
TXN0374,PAY0374,PAYMENT_FAILED,Payment gateway status is FAILED,True,True,True,POSTED,FAILED,0.0,0.0,0.0,0.0,PAYMENT_FAILED,NOT_APPLICABLE,HIGH,INVESTIGATE_FAILED_PAYMENT,True,14186.74,14186.74,GW-352436,MATCHED,0.0,True,1,0,YES,1,0.9474,1,CRITICAL,Final status is PAYMENT_FAILED; Payment status is FAILED
TXN0375,PAY0375,LEDGER_EXCEPTION,Ledger entry exists but posting status is PENDING,True,True,True,PENDING,SUCCESS,0.0,0.0,0.0,0.0,LEDGER_EXCEPTION,NOT_APPLICABLE,HIGH,INVESTIGATE_LEDGER,True,1388.32,1388.32,GW-802146,MATCHED,0.0,True,1,0,YES,1,0.9573,1,CRITICAL,Final status is LEDGER_EXCEPTION; Ledger status is PENDING
TXN0376,PAY0376,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0,0.0,NO_EXCEPTION,NO_DATE_EXCEPTION,LOW,AUTO_RECONCILE,False,2403.51,2403.51,GW-465528,MATCHED,0.0,True,1,0,YES,0,0.0208,0,LOW,No major deterministic risk factor detected
TXN0377,PAY0377,DATE_MISMATCH,Bank transaction date differs from payment date by 3 days,True,False,True,POSTED,SUCCESS,3.0,0.0,0.0,3.0,DATE_MISMATCH,MEDIUM,MEDIUM,MANUAL_REVIEW,True,133266.2,133266.2,GW-996416,MATCHED,0.0,True,1,0,YES,0,0.0498,0,LOW,No major deterministic risk factor detected
